ticket_id,created_at,customer_id,department,city_x,state_x,device_type,os,browser,network_type,historical_tickets,sla_hours,resolution_time_hours,title,description,image_path,image_width,image_height,priority,status,assigned_team,has_attachment,sentiment_score,num_words,num_images_x,latitude,longitude,num_events,num_abertura,num_updates,num_encerramento,target_category
3389,2025-02-10T00:13:00,3622,TI,Belo Horizonte,BA,Desktop,Linux,Chrome,4G,22,12,60,O usuário relatou que o cooler não funciona durante o execuç...,O usuário relatou que o cooler não funciona durante o execução de tarefa.,images/cooler.png,500,750,Baixa,Em andamento,N2,0,-0.645,6,1,-30.304511,-46.146418,0,0,0,0,Hardware
3072,2025-02-06T06:24:00,1493,Operações,Belo Horizonte,RS,Mobile,Linux,Firefox,WiFi,9,24,42,O portal do funcionário não está apresenta erro para salvar ...,O portal do funcionário não está apresenta erro para salvar arquivo.,images/hr_portal.png,323,619,Baixa,Aberto,N1,1,-0.433,3,3,-32.976775,-53.005345,0,0,0,0,RH
4568,2025-02-23T22:16:00,6698,TI,Curitiba,RS,Mobile,Windows,Edge,WiFi,22,4,22,Relatório financeiro não não liga corretamente.,Relatório financeiro não não liga corretamente.,images/finance_report.png,738,414,Alta,Em andamento,N2,1,0.941,7,1,-24.574141,-45.411958,0,0,0,0,Financeiro
2223,2025-01-27T05:51:00,7855,Financeiro,Santos,PR,Desktop,Windows,Chrome,5G,28,4,7,O SAP apresenta ruído e não enviar email.,O SAP apresenta ruído e não enviar email.,images/sap_erp.png,612,344,Crítica,Aberto,N2,0,0.647,6,2,-33.692551,-44.786285,0,0,0,0,Software
4534,2025-02-23T12:38:00,8496,TI,Curitiba,BA,Desktop,Windows,Edge,4G,16,24,38,Falha no sistema de ponto ao tentar fazer login.,Falha no sistema de ponto ao tentar fazer login.,images/login.png,500,333,Crítica,Em andamento,N1,1,-0.042,6,2,-31.163634,-44.255367,0,0,0,0,RH
1296,2025-01-16T07:12:00,6263,TI,São Paulo,MG,Notebook,Windows,Chrome,Cabo,36,24,52,A conexão de rede está congela e cheiro de queimado.,A conexão de rede está congela e cheiro de queimado.,images/network.png,500,342,Alta,Fechado,Aplicações,0,-0.38,6,0,-29.530167,-52.969423,0,0,0,0,Rede
2093,2025-01-25T17:01:00,6758,Financeiro,Curitiba,MG,Notebook,Windows,Edge,WiFi,8,12,28,O SSD apresenta falha e perda de dados.,O SSD apresenta falha e perda de dados.,images/hard_drive.png,500,334,Baixa,Em andamento,N1,1,-0.974,6,1,-27.301139,-45.659244,0,0,0,0,Hardware
991,2025-01-12T16:47:00,8716,TI,Belo Horizonte,RJ,Desktop,Linux,Safari,5G,30,48,36,O usuário relatou que o SSD apresenta erro durante o salvame...,O usuário relatou que o SSD apresenta erro durante o salvamento.,images/hard_drive.png,500,334,Crítica,Fechado,Aplicações,1,-0.342,3,2,-26.428845,-45.097452,0,0,0,0,Hardware
2748,2025-02-02T10:36:00,9539,Financeiro,Belo Horizonte,PR,Desktop,Windows,Chrome,Cabo,11,8,5,Erro no sistema de RH: não liga ao abrir documento.,Erro no sistema de RH: não liga ao abrir documento.,images/default_hr.png,612,408,Alta,Aberto,N2,1,0.313,3,3,-33.140101,-52.006128,0,0,0,0,RH
3732,2025-02-14T01:24:00,8720,Financeiro,Belo Horizonte,PR,Notebook,Android,Firefox,4G,40,4,16,Erro de permissão no Sistema ERP durante a salvar arquivo.,Erro de permissão no Sistema ERP durante a salvar arquivo.,images/sap_erp.png,612,344,Baixa,Fechado,Infra,0,-0.706,6,2,-23.92806,-51.21716,0,0,0,0,Software
2405,2025-01-29T09:25:00,2767,TI,Belo Horizonte,PR,Notebook,iOS,Firefox,4G,40,4,36,Falha no Navegador: fica lento ao tentar gerar relatório.,Falha no Navegador: fica lento ao tentar gerar relatório.,images/browser.png,500,333,Alta,Fechado,Aplicações,1,-0.399,4,3,-25.324642,-47.316512,0,0,0,0,Software
1186,2025-01-15T00:02:00,3812,Operações,Santos,SP,Mobile,Linux,Chrome,5G,15,8,31,A conexão de rede está falha e tela preta.,A conexão de rede está falha e tela preta.,images/network.png,500,342,Média,Em andamento,N1,0,0.783,6,0,-26.727933,-50.030962,0,0,0,0,Rede
3007,2025-02-05T11:59:00,9841,TI,Santos,MG,Mobile,iOS,Firefox,4G,35,4,6,Erro no ERP durante exportar dados.,Erro no ERP durante exportar dados.,images/sap_erp.png,612,344,Alta,Aberto,N1,1,-0.796,6,0,-32.648835,-52.018528,0,0,0,0,Financeiro
3223,2025-02-08T01:11:00,2373,RH,São Paulo,PR,Mobile,Linux,Firefox,WiFi,17,8,68,O usuário não consegue fazer login devido a fica lento.,O usuário não consegue fazer login devido a fica lento.,images/login.png,500,333,Média,Em andamento,N2,1,0.703,6,0,-29.978735,-43.447066,0,0,0,0,Acesso
1272,2025-01-16T00:24:00,8541,TI,São Paulo,MG,Desktop,Windows,Safari,5G,38,24,17,Erro no ERP durante fazer login.,Erro no ERP durante fazer login.,images/sap_erp.png,612,344,Baixa,Em andamento,N1,0,-0.908,6,1,-27.808175,-45.963382,0,0,0,0,Financeiro
1695,2025-01-21T00:15:00,4652,Operações,Belo Horizonte,BA,Desktop,iOS,Firefox,4G,15,48,33,O HD não responde e exibe tela piscando.,O HD não responde e exibe tela piscando.,images/hard_drive.png,500,334,Média,Em andamento,Infra,1,-0.444,5,1,-30.330556,-44.214344,0,0,0,0,Hardware
4649,2025-02-24T21:13:00,8299,Financeiro,Campinas,SP,Notebook,Android,Firefox,4G,24,8,51,O sistema de recrutamento apresenta mensagem de erro durante...,O sistema de recrutamento apresenta mensagem de erro durante exportar dados.,images/recruitment.png,500,333,Baixa,Aberto,N1,0,-0.157,4,0,-31.412284,-46.251576,0,0,0,0,RH
602,2025-01-08T02:34:00,8073,Financeiro,Campinas,SP,Notebook,iOS,Firefox,5G,8,12,27,Falha no sistema de recrutamento ao tentar gerar relatório.,Falha no sistema de recrutamento ao tentar gerar relatório.,images/recruitment.png,500,333,Baixa,Em andamento,Aplicações,1,-0.112,6,3,-28.747663,-49.755767,0,0,0,0,RH
3271,2025-02-08T14:47:00,4517,Financeiro,Santos,RJ,Mobile,Windows,Firefox,4G,36,24,66,O computador não responde e exibe sem resposta.,O computador não responde e exibe sem resposta.,images/default_hardware.png,612,407,Alta,Em andamento,N2,0,-0.71,6,3,-32.864563,-52.779646,0,0,0,0,Hardware
2237,2025-01-27T09:49:00,7323,RH,Belo Horizonte,MG,Notebook,Android,Firefox,5G,15,48,35,Falha crítica no placa de vídeo: fica lento com sem resposta...,Falha crítica no placa de vídeo: fica lento com sem resposta.,images/motherboard.png,612,408,Média,Fechado,Infra,1,0.006,7,3,-31.3271,-52.630165,0,0,0,0,Hardware
2614,2025-01-31T20:38:00,9338,Operações,Santos,MG,Notebook,Linux,Edge,Cabo,31,12,18,Falha crítica no computador: desliga com tela azul.,Falha crítica no computador: desliga com tela azul.,images/default_hardware.png,612,407,Baixa,Aberto,Aplicações,1,0.098,5,3,-25.638645,-52.671055,0,0,0,0,Hardware
3040,2025-02-05T21:20:00,6464,TI,Campinas,BA,Notebook,iOS,Chrome,WiFi,4,12,67,O aplicativo Sistema ERP fecha inesperadamente quando execut...,O aplicativo Sistema ERP fecha inesperadamente quando executar consulta.,images/sap_erp.png,612,344,Alta,Fechado,N1,0,0.768,4,2,-24.366209,-44.854623,0,0,0,0,Software
136,2025-01-02T14:32:00,7625,RH,Belo Horizonte,BA,Mobile,Linux,Chrome,5G,6,8,16,O sistema Navegador exibe reinicia sozinho ao imprimir.,O sistema Navegador exibe reinicia sozinho ao imprimir.,images/browser.png,500,333,Baixa,Aberto,N2,0,0.647,5,2,-26.319491,-43.818009,0,0,0,0,Software
3425,2025-02-10T10:25:00,2390,TI,São Paulo,SP,Desktop,Windows,Chrome,Cabo,21,8,61,Falha no sistema financeiro: desliga ao gerar relatório.,Falha no sistema financeiro: desliga ao gerar relatório.,images/finance_report.png,738,414,Crítica,Em andamento,N2,1,-0.556,6,2,-26.994021,-45.201536,0,0,0,0,Financeiro
4054,2025-02-17T20:38:00,1329,TI,Campinas,MG,Desktop,Windows,Chrome,4G,40,48,37,Problema de conectividade: falha durante imprimir.,Problema de conectividade: falha durante imprimir.,images/default_network.png,500,333,Crítica,Fechado,Infra,1,0.962,6,0,-25.887693,-49.490041,0,0,0,0,Rede
4852,2025-02-27T06:44:00,2163,TI,Santos,RS,Notebook,iOS,Chrome,5G,9,12,23,Erro no SAP durante gerar relatório.,Erro no SAP durante gerar relatório.,images/sap_erp.png,612,344,Baixa,Fechado,Aplicações,0,-0.471,6,1,-25.055163,-50.957616,0,0,0,0,Financeiro
3567,2025-02-12T02:39:00,1582,Financeiro,São Paulo,RJ,Mobile,Windows,Chrome,Cabo,21,4,48,"Rede instável, não funciona ao acessar VPN.","Rede instável, não funciona ao acessar VPN.",images/vpn.png,500,333,Crítica,Fechado,N2,1,0.541,7,3,-25.405928,-46.784454,0,0,0,0,Rede
273,2025-01-04T05:21:00,1237,RH,Campinas,RJ,Notebook,iOS,Firefox,Cabo,36,4,54,Problema de login: não funciona ao fazer login.,Problema de login: não funciona ao fazer login.,images/login.png,500,333,Alta,Em andamento,N1,1,0.062,4,3,-24.97409,-46.20313,0,0,0,0,Acesso
3889,2025-02-15T21:53:00,9253,Financeiro,São Paulo,MG,Notebook,iOS,Edge,5G,15,12,45,O acesso à banco de dados falha com superaquece.,O acesso à banco de dados falha com superaquece.,images/server.png,500,333,Crítica,Em andamento,Aplicações,1,0.537,6,3,-24.96196,-45.099835,0,0,0,0,Rede
2526,2025-01-30T19:42:00,5039,TI,Curitiba,PR,Desktop,iOS,Safari,5G,23,48,46,O usuário relata perda de dados ao tentar acessar sistema de...,O usuário relata perda de dados ao tentar acessar sistema de recrutamento.,images/recruitment.png,500,333,Baixa,Aberto,Infra,1,0.681,7,1,-31.264524,-43.241386,0,0,0,0,Acesso
1679,2025-01-20T19:43:00,7149,Financeiro,Curitiba,PR,Desktop,iOS,Chrome,WiFi,22,24,42,Problema de conectividade: reinicia sozinho durante exportar...,Problema de conectividade: reinicia sozinho durante exportar dados.,images/default_network.png,500,333,Média,Aberto,Aplicações,1,-0.043,5,2,-30.959026,-44.994863,0,0,0,0,Rede
1454,2025-01-18T03:58:00,2894,Financeiro,Belo Horizonte,RS,Desktop,iOS,Edge,Cabo,29,24,29,O usuário relatou que o cooler fica lento durante o uso norm...,O usuário relatou que o cooler fica lento durante o uso normal.,images/cooler.png,500,750,Média,Em andamento,N1,0,-0.571,5,1,-31.975568,-50.831793,0,0,0,0,Hardware
2579,2025-01-31T10:43:00,2914,Financeiro,Curitiba,RJ,Mobile,Android,Firefox,WiFi,24,4,48,O usuário relata perda de dados ao tentar acessar sistema de...,O usuário relata perda de dados ao tentar acessar sistema de ponto.,images/payroll.png,612,408,Média,Em andamento,Aplicações,1,0.22,6,2,-30.904268,-49.796382,0,0,0,0,Acesso
4217,2025-02-19T18:49:00,4029,Financeiro,Campinas,BA,Mobile,Windows,Chrome,Cabo,12,24,21,Erro no SAP durante executar consulta.,Erro no SAP durante executar consulta.,images/sap_erp.png,612,344,Média,Fechado,Aplicações,1,-0.024,3,3,-31.599055,-43.484286,0,0,0,0,Financeiro
4535,2025-02-23T12:55:00,1814,Operações,Belo Horizonte,MG,Notebook,Windows,Chrome,4G,15,48,9,O aplicativo Word fecha inesperadamente quando salvar arquiv...,O aplicativo Word fecha inesperadamente quando salvar arquivo.,images/office.png,500,333,Alta,Aberto,N2,0,0.64,5,2,-32.637642,-52.680822,0,0,0,0,Software
3454,2025-02-10T18:38:00,8261,Operações,Belo Horizonte,BA,Mobile,iOS,Safari,5G,11,48,3,Erro de permissão no FTP durante a imprimir.,Erro de permissão no FTP durante a imprimir.,images/browser.png,500,333,Média,Em andamento,Infra,0,0.674,7,1,-25.952998,-43.946935,0,0,0,0,Software
449,2025-01-06T07:13:00,8144,RH,Campinas,MG,Desktop,Linux,Edge,5G,6,48,40,Falha no sistema de RH ao tentar fazer login.,Falha no sistema de RH ao tentar fazer login.,images/login.png,500,333,Crítica,Fechado,Aplicações,1,0.766,4,3,-27.300005,-50.410428,0,0,0,0,RH
1433,2025-01-17T22:01:00,7304,TI,Belo Horizonte,MG,Mobile,Windows,Firefox,5G,40,12,5,O acesso à intranet falha com congela.,O acesso à intranet falha com congela.,images/default_network.png,500,333,Baixa,Aberto,N1,0,0.667,6,3,-27.998423,-52.293309,0,0,0,0,Rede
3669,2025-02-13T07:33:00,3242,Operações,Santos,RJ,Mobile,Linux,Firefox,4G,16,8,8,O Email apresenta sem resposta e não imprimir.,O Email apresenta sem resposta e não imprimir.,images/email.png,500,333,Crítica,Aberto,N2,0,-0.939,6,2,-31.466728,-52.981661,0,0,0,0,Software
721,2025-01-09T12:17:00,3869,Operações,São Paulo,RJ,Desktop,Android,Firefox,5G,25,48,72,Erro no SAP durante fazer login.,Erro no SAP durante fazer login.,images/sap_erp.png,612,344,Média,Fechado,N1,1,-0.69,5,0,-28.816722,-48.964734,0,0,0,0,Financeiro
4936,2025-02-28T06:32:00,8968,Operações,Curitiba,BA,Desktop,Linux,Firefox,4G,34,8,63,O usuário relatou que o placa de vídeo fica lento durante o ...,O usuário relatou que o placa de vídeo fica lento durante o execução de tarefa.,images/motherboard.png,612,408,Crítica,Aberto,Infra,1,0.081,4,0,-28.342442,-49.188993,0,0,0,0,Hardware
4360,2025-02-21T11:20:00,9102,RH,Curitiba,RJ,Desktop,iOS,Chrome,5G,16,4,48,Falha de rede: cheiro de queimado ao tentar exportar dados.,Falha de rede: cheiro de queimado ao tentar exportar dados.,images/network.png,500,342,Crítica,Em andamento,Aplicações,0,0.384,3,0,-30.31128,-53.000882,0,0,0,0,Rede
407,2025-01-05T19:19:00,8985,TI,Campinas,BA,Notebook,Linux,Safari,5G,23,12,47,O acesso ao sistema de folha está bloqueado por falha.,O acesso ao sistema de folha está bloqueado por falha.,images/access_denied.png,612,408,Baixa,Fechado,Infra,0,0.979,6,3,-32.036006,-49.597996,0,0,0,0,Acesso
772,2025-01-10T02:44:00,7729,TI,Campinas,BA,Mobile,Windows,Edge,WiFi,34,4,31,O mouse apresenta superaquece e tela piscando.,O mouse apresenta superaquece e tela piscando.,images/mouse.png,500,335,Baixa,Aberto,N1,0,0.952,6,0,-25.832572,-47.778732,0,0,0,0,Hardware
1068,2025-01-13T14:36:00,2970,Financeiro,Santos,SP,Mobile,Linux,Firefox,Cabo,22,4,59,Falha de rede: cheiro de queimado ao tentar gerar relatório.,Falha de rede: cheiro de queimado ao tentar gerar relatório.,images/network.png,500,342,Crítica,Em andamento,Aplicações,1,-0.72,5,3,-24.932238,-52.010568,0,0,0,0,Rede
1485,2025-01-18T12:45:00,9328,TI,São Paulo,RS,Mobile,Linux,Firefox,5G,28,12,39,Falha de rede: tela azul ao tentar enviar email.,Falha de rede: tela azul ao tentar enviar email.,images/email.png,500,333,Alta,Fechado,Aplicações,1,-0.457,3,1,-29.767683,-44.394099,0,0,0,0,Rede
954,2025-01-12T06:18:00,3241,TI,Curitiba,PR,Notebook,Windows,Firefox,Cabo,37,12,64,O acesso à intranet falha com reinicia sozinho.,O acesso à intranet falha com reinicia sozinho.,images/default_network.png,500,333,Baixa,Em andamento,Infra,0,-0.247,6,0,-25.489543,-45.060228,0,0,0,0,Rede
4825,2025-02-26T23:05:00,3098,RH,Belo Horizonte,PR,Desktop,Windows,Safari,WiFi,20,24,35,Problema de hardware: o placa-mãe não liga inesperadamente.,Problema de hardware: o placa-mãe não liga inesperadamente.,images/motherboard.png,612,408,Alta,Fechado,Aplicações,0,-0.48,4,2,-23.738472,-51.103834,0,0,0,0,Hardware
3060,2025-02-06T03:00:00,5407,TI,Curitiba,MG,Desktop,iOS,Edge,Cabo,14,4,45,Problema de conectividade: não liga durante exportar dados.,Problema de conectividade: não liga durante exportar dados.,images/default_network.png,500,333,Crítica,Fechado,Aplicações,1,-0.26,6,2,-28.227164,-49.286681,0,0,0,0,Rede
3725,2025-02-13T23:25:00,9054,TI,São Paulo,RS,Notebook,iOS,Firefox,WiFi,26,48,7,Problema de hardware: o fonte emite beep inesperadamente.,Problema de hardware: o fonte emite beep inesperadamente.,images/power_supply.png,500,375,Alta,Fechado,N1,0,-0.807,4,0,-25.040219,-44.543279,0,0,0,0,Hardware
1083,2025-01-13T18:51:00,6807,Operações,Belo Horizonte,SP,Desktop,iOS,Firefox,5G,5,4,32,O usuário relata cheiro de queimado ao tentar acessar sistem...,O usuário relata cheiro de queimado ao tentar acessar sistema de folha.,images/payroll.png,612,408,Baixa,Aberto,Aplicações,0,-0.241,6,3,-26.266647,-45.427346,0,0,0,0,Acesso
1240,2025-01-15T15:20:00,5169,RH,Belo Horizonte,PR,Mobile,Linux,Edge,WiFi,35,12,41,O sistema de recrutamento apresenta perda de dados durante s...,O sistema de recrutamento apresenta perda de dados durante salvar arquivo.,images/recruitment.png,500,333,Baixa,Fechado,N2,1,0.878,4,2,-26.018657,-49.116023,0,0,0,0,RH
333,2025-01-04T22:21:00,7389,Operações,Belo Horizonte,RS,Notebook,Linux,Chrome,4G,33,12,21,O usuário relatou que o placa-mãe desliga durante o execução...,O usuário relatou que o placa-mãe desliga durante o execução de tarefa.,images/motherboard.png,612,408,Alta,Fechado,Infra,0,0.664,6,2,-25.881049,-43.329148,0,0,0,0,Hardware
3515,2025-02-11T11:55:00,3718,TI,Santos,PR,Notebook,Linux,Firefox,5G,5,48,18,A conexão de rede está fica lento e tela azul.,A conexão de rede está fica lento e tela azul.,images/network.png,500,342,Crítica,Em andamento,Infra,0,0.308,6,3,-28.814116,-48.022232,0,0,0,0,Rede
1928,2025-01-23T18:16:00,8362,TI,Curitiba,MG,Desktop,Android,Firefox,Cabo,6,12,53,O sistema de RH não está reinicia sozinho para gerar relatór...,O sistema de RH não está reinicia sozinho para gerar relatório.,images/finance_report.png,738,414,Média,Fechado,N1,0,-0.764,6,0,-29.826097,-48.024692,0,0,0,0,RH
4135,2025-02-18T19:35:00,9121,Financeiro,Belo Horizonte,PR,Mobile,iOS,Safari,5G,36,24,3,O fonte não responde e exibe mensagem de erro.,O fonte não responde e exibe mensagem de erro.,images/power_supply.png,500,375,Baixa,Fechado,N2,1,-0.463,5,1,-28.867848,-48.899352,0,0,0,0,Hardware
2087,2025-01-25T15:19:00,6011,TI,Santos,BA,Mobile,Android,Firefox,4G,16,8,39,Falha no sistema financeiro: emite beep ao enviar email.,Falha no sistema financeiro: emite beep ao enviar email.,images/email.png,500,333,Crítica,Aberto,Aplicações,1,-0.479,6,1,-28.576681,-47.827791,0,0,0,0,Financeiro
4206,2025-02-19T15:42:00,4663,Operações,Santos,RS,Notebook,Android,Chrome,Cabo,6,8,32,O sistema de ponto não está falha para exportar dados.,O sistema de ponto não está falha para exportar dados.,images/payroll.png,612,408,Crítica,Fechado,Aplicações,1,-0.666,7,2,-31.934982,-47.87025,0,0,0,0,RH
1040,2025-01-13T06:40:00,8554,RH,São Paulo,RS,Mobile,Linux,Firefox,Cabo,28,48,70,Problema de conectividade: congela durante salvar arquivo.,Problema de conectividade: congela durante salvar arquivo.,images/default_network.png,500,333,Crítica,Em andamento,Infra,0,-0.224,6,0,-29.609826,-52.337354,0,0,0,0,Rede
1302,2025-01-16T08:54:00,3498,RH,Curitiba,BA,Mobile,Windows,Edge,WiFi,38,8,53,O módulo financeiro não liga ao executar consulta.,O módulo financeiro não liga ao executar consulta.,images/finance_report.png,738,414,Baixa,Aberto,N1,1,-0.092,6,0,-24.280403,-47.478177,0,0,0,0,Financeiro
3157,2025-02-07T06:29:00,3913,TI,Curitiba,RJ,Desktop,iOS,Edge,WiFi,39,48,29,Problema de login: congela ao abrir documento.,Problema de login: congela ao abrir documento.,images/login.png,500,333,Média,Aberto,N2,1,0.814,6,0,-27.193482,-49.778662,0,0,0,0,Acesso
3508,2025-02-11T09:56:00,6727,Financeiro,Santos,RJ,Desktop,Android,Firefox,WiFi,18,8,11,O portal do funcionário apresenta tela azul durante imprimir...,O portal do funcionário apresenta tela azul durante imprimir.,images/hr_portal.png,323,619,Baixa,Em andamento,N1,1,-0.951,7,3,-26.587576,-44.937568,0,0,0,0,RH
4251,2025-02-20T04:27:00,8950,Operações,Curitiba,MG,Desktop,iOS,Firefox,Cabo,7,12,4,O aplicativo Excel fecha inesperadamente quando exportar dad...,O aplicativo Excel fecha inesperadamente quando exportar dados.,images/office.png,500,333,Crítica,Fechado,N1,0,-0.148,6,1,-26.488812,-48.781503,0,0,0,0,Software
3529,2025-02-11T15:53:00,2741,Operações,Santos,RS,Notebook,iOS,Firefox,Cabo,33,24,40,O sistema Excel exibe emite beep ao abrir documento.,O sistema Excel exibe emite beep ao abrir documento.,images/office.png,500,333,Média,Fechado,Aplicações,0,0.406,6,1,-30.137307,-52.642776,0,0,0,0,Software
2355,2025-01-28T19:15:00,3357,RH,Santos,RS,Notebook,Windows,Edge,5G,39,24,25,Falha no sistema de folha ao tentar importar dados.,Falha no sistema de folha ao tentar importar dados.,images/payroll.png,612,408,Baixa,Aberto,Infra,0,-0.623,3,2,-27.615646,-45.485504,0,0,0,0,RH
511,2025-01-07T00:47:00,4427,RH,Belo Horizonte,PR,Notebook,Linux,Edge,5G,30,48,72,O teclado apresenta fica lento e ruído.,O teclado apresenta fica lento e ruído.,images/keyboard.png,500,375,Alta,Em andamento,N1,1,-0.745,5,0,-32.033185,-45.693327,0,0,0,0,Hardware
4007,2025-02-17T07:19:00,4822,TI,Santos,MG,Mobile,Windows,Firefox,Cabo,6,12,18,Falha no sistema financeiro: não liga ao salvar arquivo.,Falha no sistema financeiro: não liga ao salvar arquivo.,images/finance_report.png,738,414,Crítica,Aberto,Infra,0,0.518,6,1,-33.423753,-46.862637,0,0,0,0,Financeiro
3661,2025-02-13T05:17:00,4635,TI,Belo Horizonte,BA,Desktop,iOS,Edge,5G,24,12,37,Problema de login: desliga ao fazer login.,Problema de login: desliga ao fazer login.,images/login.png,500,333,Média,Aberto,N2,0,-0.934,6,3,-24.802525,-51.491657,0,0,0,0,Acesso
